INDEX;NAME;SHIRTNAME;JAPANESE PLAYER NAME;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
115464;Zinho;ZINHO;????;2;0;25;Portugal;R;74;175;5;1;1;B;83;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;CMF;71;66;79;80;66;73;64;74;74;68;64;73;50;74;74;68;67;80;92;88;82;66;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;131;0;4360;8;1;1;1;1;1;1;1;9;59;;7;
115465;Mota;MOTA;?????F21;1;362;31;Brazil;R;75;184;8;6;6;A;55;6;0;0;0;0;0;0;0;0;0;1;1;1;1;1;LWF;79;39;77;75;73;74;75;74;83;78;74;80;50;81;83;90;92;84;86;80;80;74;76;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;3;1;6;1;Build;0;130;1;4556;10;1;0;0;1;1;1;1;20;56;;7;
115466;Maldonado;MALDONADO;????? ???;2;2510;30;Brazil;R;74;181;7;5;5;A;52;7;0;0;1;0;0;1;1;0;0;0;0;0;0;0;DMF;69;78;85;74;77;78;70;73;77;76;70;78;49;83;77;79;77;79;82;75;83;75;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;4;1;Special;1;131;0;4249;20;1;1;1;1;1;1;1;13;19;;7;
115467;Marco Modolo;MARCO;?? ??;3;0;32;Italy;R;75;186;5;1;1;A;3;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;CB;56;73;78;69;70;78;78;80;65;66;75;67;50;78;71;62;74;79;67;76;64;60;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Build;0;130;0;4296;0;1;1;1;1;1;1;1;0;0;;7;
115468;Manu Vallejo;MANU VALLEJO;??????·??;2;0;20;Spain;R;75;183;5;4;4;A;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;53;77;77;64;74;74;69;69;72;72;75;77;50;78;72;72;74;79;75;70;77;70;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;131;0;4428;0;1;1;1;1;1;1;1;0;0;Girona;25;
115469;Mikel Merino;MERINO;? ???;2;0;28;Spain;L;83;189;5;5;3;B;17;7;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;77;74;78;81;81;82;82;81;80;81;80;81;50;80;78;75;78;82;81;80;84;79;86;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Build;0;131;0;4340;4;1;1;1;4;1;1;1;42;19;Arsenal;23;
115470;Zinédine Khaled;OULD KHALED;????·?????;2;0;21;France;R;79;195;4;4;4;B;193;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;62;64;64;70;68;72;74;73;50;52;55;74;50;66;73;72;71;74;73;66;60;60;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;Default;0;131;0;4393;6;1;0;0;3;1;1;1;0;0;Angers;12;
115471;Leandro;LEANDRO;????;2;859;36;Brazil;L;70;182;7;4;2;B;52;7;0;0;1;1;0;0;0;1;0;0;0;0;0;0;LB;71;83;73;83;75;79;83;75;70;72;81;85;50;75;76;81;75;79;79;82;79;79;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;Build;0;2003;1;6078;20;1;1;1;1;1;1;1;23;44;;7;
115472;Artur;ARTUR;.;2;0;30;Brazil;R;84;194;6;4;4;B;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;28;75;44;49;50;59;55;62;43;45;43;62;75;75;73;48;66;72;77;70;75;75;76;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;131;1;4511;2;1;0;0;1;1;1;1;0;0;;7;
115473;Nicolás Acevedo;ACEVEDO;?? ??;3;0;22;Uruguay;R;73;173;4;4;4;A;11;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;57;81;78;61;72;73;74;72;66;60;69;78;52;82;73;73;79;85;76;76;86;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;Build;0;131;0;4548;2;1;0;0;1;1;1;1;0;0;;7;
115474;Nelson Palacio;PALACIO;?? ??;3;1894;20;Colombia;R;70;176;4;5;5;A;76;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;AMF;80;45;76;76;71;74;73;71;71;70;65;72;50;77;74;73;77;77;77;75;77;66;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Build;0;130;1;4296;0;1;0;0;1;1;1;1;0;0;Atlético Nacional;15;
115475;Riccardo Marchizza;MARCHIZZA;????;1;0;24;Italy;L;80;187;4;4;4;A;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;LB;55;76;80;72;75;75;75;77;67;73;78;75;50;76;70;72;75;83;78;79;75;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Build;0;1078;0;4317;2;1;1;1;1;1;1;1;0;0;;7;
115476;Josh Koroma;KOROMA;Naby Sarr;3;0;22;England;R;70;178;4;1;1;B;198;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;LWF;79;54;76;81;84;77;71;73;72;73;71;82;50;78;76;70;65;72;73;77;80;65;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;1154;0;4304;7;1;1;1;1;2;1;1;0;0;;7;
115477;Jordi;JORDI;?? ??;3;0;28;Brazil;R;81;192;4;4;4;B;153;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;77;44;58;59;62;63;68;44;44;48;56;75;75;73;58;71;77;69;78;78;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Special;0;130;1;4350;0;1;1;1;1;1;1;1;0;0;;7;
115478;Thiago Gosling;THIAGO;??;2;0;29;Brazil;L;72;174;5;5;5;C;48;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;69;78;70;74;70;74;70;72;56;61;63;79;50;80;75;77;82;80;79;70;77;75;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;Special;1;131;1;4499;21;1;1;1;1;1;1;1;0;0;;7;
115479;Willian Pottker;POTTKER;?? ?;1;0;28;Brazil;L;74;180;4;4;4;B;132;7;0;0;0;0;0;0;0;0;0;0;0;1;1;1;RWF;79;42;75;76;67;74;66;72;77;64;64;76;50;82;77;84;88;83;80;81;78;75;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;2;1;Build;0;131;0;4422;10;1;0;0;1;1;1;1;0;0;;7;
115480;Daniel-Kofi Kyereh;KYEREH;?????;3;0;26;Ghana;R;73;179;5;5;5;B;53;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;AMF;73;43;67;84;75;78;77;69;72;74;78;84;50;75;83;83;79;79;79;80;74;69;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Build;0;131;0;4296;6;1;1;1;3;1;1;1;0;0;;8;Gana
115481;Djordje Mihailovic;MIHAILOVIC;?????·????;2;0;33;Usa;R;69;178;5;5;5;B;87;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;68;68;70;75;72;74;75;72;67;69;67;78;50;70;75;80;77;74;78;80;72;75;77;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4401;6;0;0;0;1;1;1;1;0;0;;7;
115482;Alex Alves;ALEX ALVES;??????;2;1809;28;Brazil;R;69;178;7;8;8;A;3;5;0;0;0;0;0;0;0;1;1;1;1;1;1;0;LWF;78;32;70;82;78;79;76;74;78;79;75;78;48;75;84;83;86;77;79;78;77;79;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;6;1;Build;0;131;1;4534;10;1;1;1;1;1;1;1;0;0;;7;
115483;Léo Pereira;LEO PEREIRA;??? ???;1;1438;28;Brazil;L;79;186;5;4;4;B;58;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;61;85;84;73;75;81;75;79;58;55;61;75;50;80;81;73;80;81;82;76;82;76;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;Build;0;131;0;4214;19;1;1;1;4;2;1;1;9;110;Flamengo;4;
115484;Josh Key;JOSH KEY;?????·????;2;2130;24;England;R;72;178;4;5;5;B;55;7;0;0;0;0;1;0;1;0;1;0;0;0;0;0;RB;70;46;65;83;76;72;76;75;70;65;70;80;50;70;82;83;80;76;80;81;73;71;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;906;0;4981;7;0;0;0;1;1;1;1;0;0;;7;
115485;Kyle Hudlin;HUDLIN;??·???;3;0;22;England;R;85;204;4;1;1;B;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;78;37;81;83;68;78;72;76;69;65;72;72;50;73;58;65;58;77;82;86;76;69;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;5;1;Default;0;1844;0;5919;2;1;1;1;1;1;1;1;0;0;;7;
115486;Adrien Silva;ADRIEN;???? ?????;2;2252;28;Portugal;R;74;175;6;5;6;B;63;6;0;0;0;0;0;1;1;1;1;1;0;0;0;0;CMF;71;69;70;85;82;85;80;80;72;74;77;84;50;83;76;77;72;73;84;83;71;85;86;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4414;8;1;1;1;1;1;1;1;73;83;;7;
115487;Burkardt;BURKARDT;?? ??;3;0;21;Germany;R;77;181;2;1;1;C;75;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;81;37;79;75;65;71;62;72;63;68;67;79;50;66;76;67;58;81;76;80;86;64;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;130;0;4422;0;0;1;1;1;1;1;1;0;0;Mainz 05;29;
115488;Adil Rami;RAMI;??????·????;2;2032;35;France;R;90;190;4;4;4;C;34;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;56;80;86;68;71;73;71;77;55;61;61;70;50;80;62;66;72;88;70;82;78;79;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Special;1;1626;1;5701;2;1;0;0;1;1;1;1;0;0;Troyes;23;
115489;Depietri;DEPIET;?????????;1;0;21;Argentina;R;77;178;5;4;4;B;173;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;SS;77;35;75;77;68;66;67;68;76;63;63;75;50;75;78;75;77;79;78;78;79;72;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;1860;0;4529;2;1;1;1;1;1;1;1;5;0;;7;
115490;Kofi Balmer;BALMER;???????·??????;3;0;22;England;R;74;183;3;1;1;B;1;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;60;75;77;68;72;75;81;76;72;63;71;61;50;74;74;67;76;79;72;82;69;58;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;1078;0;4532;28;1;0;0;1;1;1;1;0;0;Crystal Palace;43;
115491;Igor;IGOR;???????;3;1109;23;Brazil;R;70;177;4;4;4;B;42;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RB;63;59;66;70;72;72;72;71;66;63;66;70;50;72;73;73;76;72;76;74;68;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4310;28;1;0;0;1;1;1;1;0;0;;7;
115492;Felipe Melo;FELIPE;????????;3;0;26;Paraguay;R;74;178;7;5;6;A;68;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;DMF;70;70;76;81;78;76;75;70;73;73;70;82;50;78;79;78;80;80;78;79;77;70;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Special;1;131;0;4325;22;1;1;1;1;1;1;1;0;0;;7;
115493;I. Dybvik Määttä;MAATTA;??????;3;0;21;Norway;L;72;188;5;1;1;A;52;5;0;0;0;1;0;0;0;1;0;0;1;0;0;0;LB;69;66;77;77;73;76;70;73;71;83;72;78;50;72;71;78;80;69;73;84;59;63;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Default;0;131;0;4380;23;1;1;1;1;1;1;1;0;0;Groginen;18;
115494;Pedro Henrique;PEDRO HENRIQUE;?????·???;1;1059;31;Brazil;R;72;179;4;4;4;B;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;CF;81;38;81;78;76;74;73;71;79;70;66;76;50;75;82;80;83;77;80;78;78;73;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Build;0;130;0;4573;5;1;0;1;1;1;1;1;0;0;;7;
115495;Lucão;LUCAO;??;1;0;21;Brazil;R;85;193;4;4;5;A;55;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;44;77;45;65;57;55;58;55;61;58;57;75;79;77;76;74;75;71;76;76;74;68;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Build;0;1853;0;4361;28;1;1;1;1;1;1;1;0;0;Red Bull Bragantino;40;
115496;Paul Bernardoni;BERNARDONI;????·????;2;0;24;France;L;78;190;4;2;2;B;65;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;83;44;51;56;57;62;67;44;44;48;56;83;88;76;50;66;78;69;79;82;77;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4321;24;1;0;0;1;1;1;1;0;0;Angers;1;
115497;Aleandro Rosi;ALEANDRO ROSI;?? ??;3;0;29;Italy;R;75;180;5;4;5;A;198;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;59;75;74;70;68;70;69;78;61;75;78;77;50;73;74;73;75;79;78;72;74;64;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;130;0;4422;0;0;1;0;1;1;1;1;0;0;Masterleague Default J;33;
115498;Diogo Barbosa;DIOGO BARBOSA;??·?????;2;664;29;Brazil;L;72;179;6;1;2;B;1;7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;70;71;59;78;74;74;75;74;65;60;71;78;50;79;79;78;82;77;71;75;70;69;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;131;1;4414;11;1;1;1;2;1;1;1;6;2;Fortaleza;16;
115499;Vasilios Sourlis;SOURLIS;?? ??;3;0;19;Greece;R;75;183;4;1;1;A;198;7;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;70;68;77;68;68;72;79;77;66;84;74;72;50;75;77;66;67;81;71;86;89;64;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;130;0;4422;0;0;1;0;1;1;1;1;0;0;Fortuna Sittard;90;
115500;Arthur Chaves;ARTHUR;????·????;3;0;20;Brazil;R;84;194;4;4;4;B;48;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;57;72;78;65;68;68;71;70;59;50;54;62;50;79;72;66;72;78;79;79;79;76;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;Default;0;131;0;4262;6;1;1;1;1;1;1;1;0;0;;7;
115501;Facundo Medina;MEDINA;????;2;0;22;Argentina;L;77;184;5;3;3;A;9;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;CB;60;71;59;67;73;75;75;66;58;50;63;71;50;75;76;71;80;76;81;69;73;63;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;Build;0;131;0;4392;6;1;0;0;1;1;1;1;0;0;Lens;14;
115502;Seko Fofana;FOFANA;?·????;3;870;26;Cote d'Ivoire;R;74;185;4;4;6;B;59;4;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;73;69;77;81;77;73;76;74;70;65;68;81;50;76;77;83;81;84;86;84;77;77;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4213;7;1;0;0;1;1;1;1;0;0;Lens;8;
115503;Wendell;WENDELL;?????? ????;2;794;32;Brazil;L;69;174;6;5;4;A;13;7;0;0;0;0;0;0;0;1;1;1;1;1;0;0;RMF;72;49;69;86;77;77;79;79;82;77;76;84;48;83;83;83;86;79;79;81;77;78;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;852;1;4927;11;1;1;0;1;1;1;1;0;0;;7;
115504;David Bingham;BINGHAM;???·??????;1;0;32;Usa;R;86;188;4;3;7;A;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;38;74;46;59;56;67;67;71;34;44;55;51;77;84;71;63;69;84;65;90;66;71;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;1078;0;4513;6;0;0;0;1;1;1;1;0;0;;7;
115505;David Raya;RAYA MARTIN;?? ??;3;1613;26;Spain;R;80;183;4;4;4;B;198;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;40;82;58;57;68;74;78;82;44;44;54;63;77;88;78;57;70;78;68;79;83;70;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Special;1;257;1;4422;0;1;1;1;1;1;1;1;0;0;Arsenal;22;
115506;Dodi;DODI;?????;3;0;26;Brazil;R;67;169;6;5;5;B;42;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;78;32;76;85;73;72;73;72;78;71;74;84;52;79;89;87;88;76;84;82;77;74;74;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;4504;6;1;0;0;1;1;1;1;0;0;Grêmio;17;
115507;Moore;MOORE;???? ?????;3;1735;21;Wales;R;73;178;4;1;1;A;198;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;86;36;74;74;69;73;64;72;80;86;71;80;50;67;77;67;70;70;79;83;85;62;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Special;0;130;1;4207;0;1;1;1;1;1;1;1;0;0;;7;
115508;Dor Peretz;PERETZ;?????;1;0;26;Israel;R;70;185;4;1;1;B;58;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;68;66;78;71;68;68;77;75;61;65;70;77;50;76;88;68;66;75;70;81;72;60;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4414;1;0;0;0;1;1;1;1;0;0;;7;
115509;Gaëtan Courtet;COURTET;????·?????;2;0;33;France;L;76;180;5;6;6;B;53;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;75;35;78;81;73;71;73;73;78;66;67;77;50;80;74;74;77;78;75;79;78;75;70;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4361;1;1;0;0;1;1;1;1;0;0;;7;
115510;Nakamura Naoshi;NAKAMURA;?? ??;3;0;29;Japan;R;72;176;5;6;6;A;198;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;AMF;71;58;68;80;80;75;80;76;72;78;80;81;50;77;80;81;79;72;83;76;72;67;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Special;1;1770;1;5845;0;1;1;1;3;1;1;1;0;0;;7;
115511;Harry Toffolo;HARRY;?????J7;1;0;26;England;L;74;183;5;1;1;A;42;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;66;66;60;75;72;75;76;75;60;84;77;75;50;74;76;73;79;74;71;78;80;59;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;131;0;4539;21;1;1;1;1;1;1;1;0;0;;7;
